subject name,course name,catalog number,credits,term,description,enrollment requirements,quantatative,writing,CA1,CA2,CA3,CA4,CA4INT,TOI1,TOI2,TOI3,TOI4,TOI5,TOI6
Political Science,Sustainable Energy in the 21st Century,3209E,3.00,Spring 2026,"(Also offered as ENGR 3209E, HRTS 3209E.) Political, socioeconomic, environmental, science and engineering challenges of energy sources; comparison of feasibility and sustainability of energy policies around the world.",Enrollment Requirements: Open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,True,False,True
Political Science,Global Environmental Politics,3412,3.00,Spring 2026,"(Also offered as EVST 3412.) Politics of how humans and natural systems interact. Managing the global environment, regulating resource commons, and coordinating to solve environmental problems.",Enrollment Requirements: Open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,International Organizations and Law,3418W,3.00,Spring 2026,The role of intergovernmental and nongovernmental organizations and international law in world affairs with special attention to contemporary issues.,Enrollment Requirements: ENGL 1007 or 1010 or 1011; open to juniors or higher.,False,True,False,False,False,False,False,False,False,False,False,False,False
Political Science,"Politics, Propaganda, and Cinema",3426,3.00,Spring 2026,"Lectures and films from several nations serve to illustrate techniques and effects of propaganda, analyzing the pervasive impact that propaganda has on our lives. The course concentrates on the World War II era.",Enrollment Requirements: Open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,Honors Core: Excavating the International in Everyday Practices,3434W,3.00,Spring 2026,"Examination of daily international practices utilizing an everyday objects lens, with attention to ethical implications for activism, change, and social justice.",Enrollment Requirements: ENGL 1007 or 1010 or 1011. Recommended preparation: POLS 1402.,False,True,False,False,False,False,False,False,False,False,False,False,False
Political Science,Arab-Israeli Conflict,3464W,3.00,Spring 2026,Political relations between Arabs and Israelis with an emphasis on war and diplomacy.,Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,True,False,False,False,False,False,False,False,False,False,False,False
Political Science,Congress in Theory and Practice,3604,3.00,Spring 2026,"In-depth analysis of the U.S. Congress, including representation, elections, policy formation, law making, and organization.",Enrollment Requirements: Open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,How to Fix an Election: The Politics of Election Administration in the United States,3606,3.00,Spring 2026,"An analysis of the politics of election administration. Topics include: the roles of state and local governments; the participation of candidates, political parties, and voters; convenience-voting options, new technologies, voter turnout, and voter errors; redistricting; voter suppression and voter fraud; and prospects for reform.",Enrollment Requirements: POLS 1602.,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,Electoral Behavior,3612,3.00,Spring 2026,Explaining elections and the basis for voters' decisions.,Enrollment Requirements: Open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,American Political Leadership,3622,3.00,Spring 2026,"Study of American political leadership as it relates to political culture, institutions and democratic principles.",Enrollment Requirements: Open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,Connecticut State and Municipal Politics,3627,3.00,Spring 2026,An examination of contemporary Connecticut politics on the state and municipal levels.,Enrollment Requirements: Open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,Connecticut General Assembly,3628,3.00,Spring 2026,"Study of the state's legislative process through readings, discussions, and field work.","Enrollment Requirements: Open to juniors or higher; cumulative GPA of 2.8 or higher. Corequisite: POLS 3991 offered as ""CGA Legislative Internship.""",False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,LGBTQ+ Politics in the United States,3670,3.00,Spring 2026,(Also offered as WGSS 3670.) A brief history of the LGBTQ+ population in the United States and an understanding of how members of that community engage in the political process.,"Enrollment Requirements: Recommended Preparation: ENGL 1010, POLS 1602, WGSS 2250; Recommended for upper-level students. Not open for credit to students who have passed POLS 2998 when offered as ""LGBTQ+ Politics in the US.""",False,False,False,False,False,False,False,False,False,True,False,True,False
Political Science,Constitutional Rights and Liberties,3807,3.00,Spring 2026,"(Also offered as HRTS 3807, AMST 3807.) The role of the Supreme Court in interpreting the Bill of Rights. Topics include freedoms of speech and religion, criminal due process, and equal protection.",Enrollment Requirements: Open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,Supervised Field Work,3991,1.00 - 12.00,Spring 2026,Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory).,May be repeated for credit,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,Political Science Colloquium,4894,1.00,Spring 2026,"Faculty research presentations demonstrating current topics of investigation within the department, literature review skills, and research design techniques. Recommended for sophomore and junior Honors students who are beginning their thesis research. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory).",Enrollment Requirements: Instructor consent. Recommended preparation: recommended for sophomore or junior Honors students.,False,False,False,False,False,False,False,False,False,False,False,False,False
Political Science,Senior Thesis,4997W,3.00,Spring 2026,All honors students writing an honors thesis in Political Science must take this course in each of their last two semesters.,Enrollment Requirements: ENGL 1007 or 1010 or 1011; open to junior or higher Honors students.,False,True,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,General Psychology I,1100,,Spring 2026,"Basic principles that underlie mental processes and behavior; research methodology, biopsychology, sensation, perception, learning, memory and language. Ordinarily this course should be taken in the fall semester. CA 3.",Content Areas: CA3: Science & Technology,False,False,False,False,True,False,False,False,False,False,False,False,True
Psychological Sciences,General Psychology II,1101,3.00,Spring 2026,"Psychology as a social science. Research methodology, developmental, personality, clinical, abnormal and social psychology. CA 2.",Enrollment Requirements: PSYC 1100. PSYC 1101 and 1103 may not both be taken for credit.,False,False,False,True,False,False,False,False,False,False,False,True,True
Psychological Sciences,General Psychology II (Enhanced),1103,,Spring 2026,"Psychology as a social science. Research methodology, developmental, personality, clinical, abnormal and social psychology. Applications of theory, writing, and demonstrations during discussion periods. CA 2.",Enrollment Requirements: PSYC 1100; Not open for credit to students who have passed PSYC 1101. May not be taken concurrently with PSYC 1101.,False,False,False,True,False,False,False,False,False,False,False,True,True
Psychological Sciences,Principles of Research in Psychology,2100WQ,,Spring 2026,"Design, analysis, and reporting of psychological research. Experimental and quasi-experimental designs, laboratory and correlational techniques, research ethics.","Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103; STAT 1000Q or 1100Q or STAT Q 1000 level; ENGL 1007 or 1010 or 1011. May not be taken out of sequence after passing PSYC 3250, 3251, 3450, 3550W, 3551W, or 3552.",True,True,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Introduction to Multicultural Psychology,2101,3.00,Spring 2026,General introduction to cross-cultural and multicultural issues and the role psychology has played in understanding the experiences of diverse groups. CA 4.,Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,True,False,False,False,True,False,True,False
Psychological Sciences,Physiological Psychology,2200,3.00,Spring 2026,"Physiological processes related to motivation, emotion, sensory processes, motor skills, learning, and psychiatric conditions.",Enrollment Requirements: BIOL 1102 or 1107 or PNB 2264-2265; PSYC 1100.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Drugs And Behavior,2201,3.00,Spring 2026,"An overview of drug effects on chemical transmission in the nervous system, with an emphasis on the behavioral/psychological effects of drugs.",Enrollment Requirements: PSYC 1100 or BIOL 1107.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Sensory Systems Neuroscience,2208,3.00,Spring 2026,"Cellular, circuit, and neural systems basis of sensation and perception including evolutionary and ecological differences among mammals.",Enrollment Requirements: PSYC 1100 or BIOL 1107 or BIOL 1108.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Learning and Memory: From Brain to Behavior,2209,3.00,Spring 2026,"Neurobiological basis of learning and memory, including topics in genetics, evolution and ethology.",Enrollment Requirements: PSYC 1100 or BIOL 1107 or 1108. Recommended preparation: PSYC 2200.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Psychological Disorders,2300,3.00,Spring 2026,"Nature of psychological disorders, theories and data regarding symptoms, etiology, treatment and prevention of mental health disorders.",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,The Study of Personality,2301,3.00,Spring 2026,"Theories, methods, and research in both clinical and experimental approaches to personality.",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Developmental Psychology,2400,3.00,Spring 2026,"Social behavior, personality, perception, cognition, language, intelligence, learning, biobehavioral processes, and research methodology in developmental perspective.",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Learning,2500,3.00,Spring 2026,Learning and memory principles found in animal research and their relationship to human behavior. Human and other species' specific types of unique learning abilities.,Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Cognitive Psychology,2501,3.00,Spring 2026,"Different views of mental representation and processes involved in memory, language comprehension, perception, attention, and problem solving. Historical development of models in cognitive psychology.",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Industrial/Organizational Psychology,2600,3.00,Spring 2026,"Applications of psychology in the workplace: Measurement, personnel decisions, performance appraisal, training, motivation, worker attitudes, leadership, ergonomics and job design, workplace health and safety.",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Social Psychology,2700,3.00,Spring 2026,"Attitudes, social cognition, social influence, interpersonal relations, group dynamics.",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Psychological Testing,3101,3.00,Spring 2026,"Practical and theoretical interpretation of common personality, industrial, educational, cognitive, and attitude tests. Evaluating utility, test bias, and error. Using tests in clinical, educational, and workplace settings.",Enrollment Requirements: PSYC 2100Q.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Psychology of Women,3102,3.00,Spring 2026,"(Also offered as WGSS 3102.) Gender roles, socialization, women and work, women's relationships, violence against women, and other topics. Theory and research. CA 4.",Enrollment Requirements: Three credits of 2000 or 3000 level psychology.,False,False,False,False,False,True,False,False,False,True,False,True,False
Psychological Sciences,Health Psychology,3105,3.00,Spring 2026,"The interface between psychology and health is examined using a biopsychosocial model. Topics include stress and coping, health promotion, adjustment to chronic illness, and the psychology of health behaviors",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Black Psychology,3106,3.00,Spring 2026,"(Also offered as AFRA 3106.) Empirical and theoretical literature on psychological experiences of African Americans. Impact of race, culture, and ethnicity on psychological development. CA 4.",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,True,False,False,False,True,False,True,False
Psychological Sciences,Animal Behavior,3201,3.00,Spring 2026,(Also offered as EEB 3201.) Principles of animal behavior derived from a review of descriptive and analytic studies in laboratory and field. Sometimes offered in multimedia format.,Enrollment Requirements: BIOL 1102 or 1107; PSYC 1100.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Motivation and Emotion,3241,3.00,Spring 2026,"(Also offered as COMM 3241.) Cognition, brain mechanisms, biofeedback, aggression, sex, competence, social influence, and conformity.","Enrollment Requirements: PSYC 1100, and 1101 or 1103; open to juniors or higher.",False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Laboratory in Physiological Psychology,3251,3.00,Spring 2026,Techniques employed in experimental investigation of the anatomical and physiological bases of behavior.,"Enrollment Requirements: PSYC 2100Q; PSYC 2200, which may be taken concurrently.",False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Drugs and Behavior Laboratory,3252,3.00,Spring 2026,"Techniques employed in the experimental investigation of drug action. Laboratory exercises illustrate behavioral and neural effects of various psychoactive pharmacological agents such as stimulants, antipsychotics, antidepressants, antiparkinsonian drugs, anxiolytics, sedative/hypnotics.",Enrollment Requirements: PSYC 2100Q and 2201.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Sensory Neuroscience Laboratory,3253,3.00,Spring 2026,Techniques employed in the experimental investigation of sensory neuroscience. Laboratory exercises in psychophysics and assessment of human and animal sensory abilities. Elementary computer programming is used to synthesize and process sound files and analyze psychophysics data.  A one-hour lecture and two two-hour labs each week.,Enrollment Requirements: PSYC 2100Q and 3501.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Abnormal Child Psychology,3300,3.00,Spring 2026,"Theory, research, treatment, and prevention in developmental psychopathology from infancy through adolescence.",Enrollment Requirements: PSYC 2400.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Introduction to Clinical Psychology,3301,3.00,Spring 2026,History of clinical psychology as a profession; graduate training and ethical responsibilities; assessment and treatment of psychological disorders; and clinical sub-specialities.,Enrollment Requirements: PSYC 2300.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Laboratory in Developmental Psychology,3450W,4.00,Spring 2026,The techniques necessary for performing psychological research on young children; advanced topics.,Enrollment Requirements: PSYC 2100Q and 2400; ENGL 1007 or 1010 or 1011.,False,True,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,The Psychology of Language,3500,3.00,Spring 2026,Those aspects of language that make it a uniquely efficient vehicle for communication and thought.,Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Sensation and Perception,3501,3.00,Spring 2026,"Sensory and perceptual processes in vision, hearing, touch, taste, and smell.",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Computer Modeling of Cognitive Processes,3503,3.00,Spring 2026,"Symbolic and connectionist approaches to modelling vision, problem solving, planning, deduction, language understanding, learning, and memory.",Enrollment Requirements: PSYC 2501 or 3501.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Music Perception and Cognition,3504,3.00,Spring 2026,"(Also offered as MUSI 3504.) Perception and cognition of music including physics of sound, auditory perception and characteristic qualities of music.",Enrollment Requirements: PSYC 1100 or instructor consent.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Laboratory in Sensation and Perception,3552,3.00,Spring 2026,Techniques for the study of sensory capacities and perceptual processes.,"Enrollment Requirements: PSYC 2100Q; PSYC 3501, which may be taken concurrently.",False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Occupational Health Psychology,3644,3.00,Spring 2026,"Models, research methods, and research-to-practice applications in the interdisciplinary field of occupational health psychology, and how these are used to enhance the safety, health and well-being of workers in all occupations and to create healthier workplaces and organizations.",Enrollment Requirements: PSYC 1101 or 1103; and PSYC 2600 or consent of instructor.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Current Topics in Social Psychology,3770,3.00,Spring 2026,"Selected topics (e.g., social influence, person perception, pro-social behavior) vary with each offering.",Enrollment Requirements: PSYC 2700.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Field Experience,3880,1.00 - 6.00,Spring 2026,"Supervised field work in clinical, community, or organizational settings. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory.)",Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Seminar in Psychology,3884,3.00,Spring 2026,Recent developments in psychology. Topics vary with each offering.,Enrollment Requirements: PSYC 1100; PSYC 1101 or 1103.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Undergraduate Research,3889,1.00 - 6.00,Spring 2026,Participant activities related to research.,Enrollment Requirements: Recommended Preparation: PSYC 2100.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Independent Study,3899,1.00 - 6.00,Spring 2026,"Students are expected to develop their own plan for a research project, conduct the research, and write-up this research, consulting periodically with a faculty member.",Enrollment Requirements: PSYC 2100Q.,False,False,False,False,False,False,False,False,False,False,False,False,False
Psychological Sciences,Senior Thesis in Psychology,4197W,3.00,Spring 2026,Hours by arrangement.,Enrollment Requirements: Three credits of PSYC 3889 or 3899; ENGL 1007 or 1010 or 1011; open only to Honors students with consent of instructor and Department Head.,False,True,False,False,False,False,False,False,False,False,False,False,False
Public Health,Introduction to Public Health,1001,3.00,Spring 2026,A basic foundation in public health principles and practices. Individual and group field assignments required. CA 2.,Content Areas: CA2: Social Science,False,False,False,True,False,False,False,False,False,False,False,True,False
Public Health,Introduction to Epidemiology,3001,3.00,Spring 2026,"Provides overview of epidemiological concepts and methods for examining the distribution and causes of health and illness across populations. Stresses the application of epidemiology in advancing health research, disease prevention efforts, and medical care delivery. Primarily suited for, but not limited to, juniors and seniors interested in public health.",,False,False,False,False,False,False,False,False,False,False,False,False,False
Public Policy,Introduction to Public Policy,1001,3.00,Spring 2026,"Public policy history and institutions, government administration and systems, policy analysis, contemporary policy issues, polling and influences on policy making. CA 2.",Content Areas: CA2: Social Science,False,False,False,True,False,False,False,False,False,True,False,True,False
Public Policy,Survey Research Methods II,2110,3.00,Spring 2026,Advanced exploration of the practice of survey research and questionnaire design.,Enrollment Requirements: PP 2100,False,False,False,False,False,False,False,False,False,False,False,False,False
Public Policy,Cases in Public Policy,3020W,3.00,Spring 2026,Exploration of policy analysis using case studies on various contemporary policy topics.,Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,True,False,False,False,False,False,False,False,False,False,False,False
Public Policy,Budgeting in Public Service Organizations,3032,3.00,Spring 2026,Introduction to the policy and management issues surrounding how governments budget and spend the money they raise.,,False,False,False,False,False,False,False,False,False,False,False,False,False
Public Policy,Race and Policy,3033,3.00,Spring 2026,"(Also offered as AFRA 3033, POLS 3633.) Examination of contemporary public policy through the lens of race.",,False,False,False,False,False,False,False,False,False,False,False,False,False
Public Policy,"Nonprofit Advocacy, Government Relations and Law",3034,3.00,Spring 2026,Legal landscape of nonprofit organizations; theory and application of effective tactics and approaches to advocacy and government relations by nonprofit organizations.,,False,False,False,False,False,False,False,False,False,False,False,False,False
Public Policy,Program Development and Evaluation,3035,3.00,Spring 2026,"Techniques for evaluating and improving organizational performance and the ability to deal with the challenges posed by changing environments. Topics include strategic planning, program development, program implementation, evaluating effectiveness, and performance measurement and improvement.",,False,False,False,False,False,False,False,False,False,False,False,False,False
Public Policy,Survey Research Analysis and Reporting,3037,3.00,Spring 2026,Analytic writing skills that apply specifically to preparing survey research reports.,Enrollment Requirements: Recommended preparation: PP 2100.,False,False,False,False,False,False,False,False,False,False,False,False,False
Public Policy,Public Policy Issues,3098,3.00,Spring 2026,"An exploration of fundamental issues in public policy, public management and public opinion.",May be repeated for credit,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Introduction to Sociology,1001,,Spring 2026,"Modern society and its social organization, institutions, communities, groups, and social roles: the socialization of individuals, family, gender, race and ethnicity, religion, social class, crime and deviance, population, cities, political economy, and social change. CA 2.",Enrollment Requirements: May not be taken out of sequence after passing SOCI 3203.,False,False,False,True,False,False,False,False,False,True,False,True,False
Sociology,Introduction to Sociology,1001W,3.00,Spring 2026,"Modern society and its social organization, institutions, communities, groups, and social roles: the socialization of individuals, family, gender, race and ethnicity, religion, social class, crime and deviance, population, cities, political economy, and social change. CA 2.",Enrollment Requirements: ENGL 1007 or 1010 or 1011. Cannot be taken for credit after passing SOCI 3203.,False,True,False,True,False,False,False,False,False,True,False,True,False
Sociology,Social Problems,1251,3.00,Spring 2026,"An examination of how institutional and organizational features of societies generate contemporary social problems, public policies for their alleviation, and questions of ethics and social justice. Topics may include substance use and misuse, mental illness, crime, social inequality, racism, gender disparities, climate change, and human rights. CA 2. CA 4.","Content Areas: CA2: Social Science, CA4: Diversity & Multicultural",False,False,False,True,False,True,False,False,False,True,False,True,False
Sociology,Social Problems,1251W,3.00,Spring 2026,"An examination of how institutional and organizational features of societies generate contemporary social problems, public policies for their alleviation, and questions of ethics and social justice. Topics may include substance use and misuse, mental illness, crime, social inequality, racism, gender disparities, climate change, and human rights. CA 2. CA 4.",Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,True,False,True,False,True,False,False,False,True,False,True,False
Sociology,"Race, Class, and Gender",1501,3.00,Spring 2026,"Race, class, and gender, as they structure identities, opportunities, and social outcomes. CA 2. CA 4.","Content Areas: CA2: Social Science, CA4: Diversity & Multicultural",False,False,False,True,False,True,False,False,False,True,False,True,False
Sociology,"Race, Class, and Gender",1501W,3.00,Spring 2026,"Race, class, and gender, as they structure identities, opportunities, and social outcomes. CA 2. CA 4.",Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,True,False,True,False,True,False,False,False,True,False,True,False
Sociology,Sociology of Race and Religion,2240W,3.00,Spring 2026,"An introduction to the sociological study of race and religion. Centers on the social constructionist approach to race and religion within the context of North America. Topics may include the Black Church, segregation, theologies of liberation, immigration, identity formation, “ethnic” religion, urban vs. rural practices of religion, diversity, racism, and social change.",Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,True,False,False,False,False,False,False,False,False,False,False,False
Sociology,Sociology of Mental Illness,2280,3.00,Spring 2026,"Theories and research in the sociology of mental health; emphasis on how sociologists analyze mental illness, the social and structural causes of mental illness, and the social and institutional responses to people experiencing mental illness.",Enrollment Requirements: Open to sophomores or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Criminology,2301,3.00,Spring 2026,"Theories and research on crime, victimization, social control, and the extent and patterns of criminal behavior.",,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Deviant Behavior,2305,3.00,Spring 2026,"How society defines a behavior as deviant, how and why members of society react to those who act this way, why people engage in deviant behavior, their experiences when labeled as deviants, and how they manage the stigma. May consider extreme body modification, drug abuse, mental illness, prostitution, suicide, and unconventional beliefs within the above context.",,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Introduction to Criminal Justice,2310,3.00,Spring 2026,"The criminal justice system from a sociological perspective, including crime, police and law enforcement, courts and adjudication, and corrections. CA 2. CA 4.","Content Areas: CA2: Social Science, CA4: Diversity & Multicultural",False,False,False,True,False,True,False,False,False,False,False,False,False
Sociology,Sociology of Injustice,2501,3.00,Spring 2026,"Sociological concepts of intolerance and injustice and how they affect members of marginalized groups; case studies may consider social class, race/ethnicity, gender, sexuality, age, religion, and disability. CA 4.",Content Areas: CA4: Diversity & Multicultural,False,False,False,False,False,True,False,False,False,True,False,True,False
Sociology,Ethnicity and Race,2510,3.00,Spring 2026,"(Also offered as AFRA 2510.) Ethnic groups, their interrelations, assimilation, and pluralism. Culture, and identity that arise from differences in race, religion, nationality, region, and language.",,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,White Racism,2520,3.00,Spring 2026,"(Also offered as HRTS 2520, AFRA 2520.) The origin, nature, and consequences of white racism as a central and enduring social principle around which the United States and other modern societies are structured and evolve. CA 4.",Content Areas: CA4: Diversity & Multicultural,False,False,False,False,False,True,False,False,False,False,False,False,False
Sociology,Sociology of Families,2651,,Spring 2026,"The American family, its changing forms and values, and the social conditions influencing it: mate selection, marital adjustment, the responsibilities and opportunities of parenthood, and resolving family crises. CA 4.",Content Areas: CA4: Diversity & Multicultural,False,False,False,False,False,True,False,False,False,False,False,True,False
Sociology,Sociology of Families,2651W,3.00,Spring 2026,"The American family, it's changing forms and values, and the social conditions influencing it:  mate selection, marital adjustment, the responsibilities and opportunities of parenthood and resolving family crises. CA 4.",Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,True,False,False,False,True,False,False,False,False,False,True,False
Sociology,Sociology of Sexualities,2680W,3.00,Spring 2026,"(Also offered as WGSS 2680W.) Explores the social organization, construction, and politics of sexualities, particular focus on lesbian, gay, bisexual, transgender, and queer experiences and the intersection of sexualities, gender, race, and class.",Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,True,False,False,False,False,False,False,False,True,False,True,False
Sociology,Sustainable Societies,2701E,3.00,Spring 2026,"Sociological perspectives on the concepts of sustainability, focusing on issues of climate change mitigation and adaptation, including questions of social transitions based on concepts of social justice, biomimicry, permaculture and the future of life on earth. CA 2.",Skill Codes: COMP: Environmental Literacy,False,False,False,True,False,False,False,False,False,False,True,False,False
Sociology,Sociology of Food,2705E,3.00,Spring 2026,"Social factors shaping the industrial food system, as well as a social analysis of viable alternatives. CA 2.",Skill Codes: COMP: Environmental Literacy,False,False,False,True,False,False,False,False,False,False,False,False,False
Sociology,Sociological Perspectives on Poverty,2820,3.00,Spring 2026,"The causes, conditions, and possible remedies for poverty. Topics may include historical, cultural, structural, social, political, racial, and spatial/geographical forces, lived experiences of the poor, and the impact of poverty on communities.",Enrollment Requirements: Open to sophomores or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,"Class, Power, and Inequality",2830,3.00,Spring 2026,(Also offered as HRTS 2830.) Inequality and its consequences in contemporary societies.,,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Social Movements and Social Change,2835,3.00,Spring 2026,"Revolutionary, reform, reactionary, religious, communal, and escapist movements. Formerly offered as SOCI 3821.",,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Social Movements and Social Change,2835W,3.00,Spring 2026,"Revolutionary, reform, reactionary, religious, communal, and escapist movements.",Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,True,False,False,False,False,False,False,False,False,False,False,False
Sociology,Urban Sociology,2901W,3.00,Spring 2026,(Also offered as URBN 2901W.) Social and physical organization of cities and suburbs.,Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,True,False,False,False,False,False,False,False,False,False,False,False
Sociology,Methods of Social Research,3201,,Spring 2026,"Quantitative and qualitative methods used in sociological research: designs for gathering data, problems of measurement, and techniques of data analysis. Lectures and laboratory work. Majors in sociology should take this required course in their junior year.","Enrollment Requirements: SOCI 1001, 1251 or 1501 or 1701; open to sophomores or higher. May not be taken out of sequence after passing SOCI 3203, 3211 or 3213.",False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Quantitative Methods in Social Research,3211Q,,Spring 2026,"Practical work in the design and execution of research, hypothesis testing, data analysis, and interpretations.",Enrollment Requirements: SOCI 3201 and either STAT 1000Q or 1100Q; or instructor consent; open to sophomores or higher.,True,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Social Theory,3251,3.00,Spring 2026,"Overview of classic and contemporary sociological theories, and how these theories help explain current society and shape contemporary sociological research.","Enrollment Requirements: SOCI 1001, 1251, 1501, or 1701; open to sophomores or higher.",False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Social Theory,3251W,3.00,Spring 2026,"Overview of classic and contemporary sociological theories, and how these theories help explain current society and shape contemporary sociological research.","Enrollment Requirements: SOCI 1001, 1251, or 1501; ENGL 1007 or 1010 or 1011; open to sophomores or higher.",False,True,False,False,False,False,False,False,False,False,False,False,False
Sociology,"Women, Gender and Health",3453W,3.00,Spring 2026,"Social factors shaping women's health, health care, and their roles as health-care providers.",Enrollment Requirements: ENGL 1007 or 1010 or 1011; open to sophomores or higher.,False,True,False,False,False,False,False,False,False,False,False,False,False
Sociology,Latino Sociology,3525,3.00,Spring 2026,"(Also offered as LLAS 3525.) The economic, social, political, and cultural experiences of Latinos in the United States. CA 2. CA 4.","Content Areas: CA2: Social Science, CA4: Diversity & Multicultural",False,False,False,True,False,True,False,False,False,True,False,True,False
Sociology,The Sociology of Law: Global and Comparative Perspectives,3823W,3.00,Spring 2026,"The relationship between law and social change cross-nationally, including dispute processing in kinship societies, the impact of Western law on Third World countries, legal strategies that challenge inequality based on class, race, sex, religion, and sexuality, and the impact of international human rights treaties on inequality. CA 2. CA 4-INT.",Enrollment Requirements: ENGL 1007 or 1010 or 1011; open to sophomores or higher.,False,True,False,True,False,False,True,False,False,False,False,False,False
